ad-name;target;Hypothesis 1;Hypothesis 2;Hypothesis 3;Teaser;English;French;video;campaign 1;campaign 2;campaign 3;initial exposure;returning after interaction;returning after video;entrepreneur (audience);Cost;Impressions;Post shares;Post reactions;Post comments;Link clicks;Post engagements;Landing page views;Three-second video views;Video watches at 50%;Video watches at 75%;Video watches at 95%;Video watches at 100%
entrepreneur_portraits-paul_rak-h1-infography-darkpost-en;ret_interaction-none-can-all-45-54;33;0;0;0;0;55;0;0;0;1;0;1;0;0;0.08;1;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-paul_rak-h2-infography-darkpost-en;ret_interaction-none-can-all-45-54;0;33;0;0;0;55;0;0;0;1;0;1;0;0;0.62;13;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-paul_rak-h3-infography-darkpost-en;ret_interaction-none-can-all-45-54;0;0;33;0;0;55;0;0;0;1;0;1;0;0;0.04;2;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-tabitha_langel-h1-infography-darkpost-en;ret_interaction-none-can-all-45-54;39;0;0;0;0;61;0;0;0;1;0;1;0;0;0.18;14;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-tabitha_langel-h2-infography-darkpost-en;ret_interaction-none-can-all-45-54;0;39;0;0;0;61;0;0;0;1;0;1;0;0;0.01;3;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-tabitha_langel-h3-infography-darkpost-en;ret_interaction-none-can-all-45-54;0;0;39;0;0;61;0;0;0;1;0;1;0;0;0.53;37;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-teresa_reid_-h1-infography-darkpost-en;ret_interaction-none-can-all-45-54;37;0;0;0;0;59;0;0;0;1;0;1;0;0;0.2;8;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-teresa_reid_-h2-infography-darkpost-en;ret_interaction-none-can-all-45-54;0;37;0;0;0;59;0;0;0;1;0;1;0;0;0.1;2;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-teresa_reid_-h3-infography-darkpost-en;ret_interaction-none-can-all-45-54;0;0;37;0;0;59;0;0;0;1;0;1;0;0;0.13;3;0;0;0;0;0;0;0;0;0;0;0
entrepreneur_portraits-thompson_tran-h1-infography-darkpost-en;ret_interaction-none-can-all-45-54;38;0;0;0;0;60;0;0;0;1;0;1;0;0;2.13;104;0;0;0;0;0;0;0;0;0;0;0
